"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"127","1998-09-07",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,15.3
"128","1998-09-08",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",0,16.3
"129","1998-09-12",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,10.9
"130","1998-09-13",1,0,0,0,0,1,1,0,0,1,0,0,0,"Altdorf",0,9.1
"131","1998-09-14",1,1,0,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,9.6
"132","1998-09-18",2,0,2,0,0,0,2,0,0,2,0,0,0,"Altdorf",0,12.4
"133","1998-09-22",1,1,0,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,10.8
"134","1998-09-23",2,0,0,1,0,1,2,0,1,0,1,0,0,"Altdorf",0,10.1
"135","1998-09-26",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",280,20.8
"136","1998-09-27",1,0,1,0,0,0,0,1,0,1,0,0,0,"Altdorf",0,14.6
"137","1998-09-28",6,0,0,0,6,0,1,5,0,0,6,0,0,"Altdorf",0,13.6
"138","1998-09-29",2,0,1,0,1,0,1,1,1,0,1,0,0,"Altdorf",0,13.4
"139","1998-10-02",1,0,0,0,0,1,1,0,0,0,0,0,1,"Altdorf",0,9.3
"140","1998-10-03",3,0,0,0,1,2,2,1,0,0,3,0,0,"Altdorf",0,9.9
"141","1998-10-05",2,0,1,0,1,0,2,0,0,0,1,0,1,"Altdorf",0,10.8
"142","1998-10-07",1,0,1,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,10.7
"143","1998-10-08",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,9.7
"144","1998-10-09",1,0,0,0,0,1,0,1,0,0,1,0,0,"Altdorf",0,10.8
"145","1998-10-10",2,0,1,0,1,0,1,1,0,1,1,0,0,"Altdorf",0,11.1
"146","1998-10-16",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",6,12.8
"147","1998-10-17",1,0,1,0,0,0,0,1,0,0,0,1,0,"Altdorf",236,18.8
"148","1998-10-19",1,1,0,0,0,0,1,0,0,0,0,0,1,"Altdorf",0,8.8
"149","1998-10-21",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",0,6.5
"150","1998-10-22",1,0,1,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,8.5
"151","1998-10-23",4,0,0,0,0,4,0,4,0,0,4,0,0,"Altdorf",0,8.8
"152","1998-10-25",1,1,0,0,0,0,1,0,0,0,0,1,0,"Altdorf",12,10.9
"153","1998-10-27",3,0,0,0,0,3,3,0,0,0,3,0,0,"Altdorf",0,7.5
"154","1998-10-28",1,0,1,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,11.8
"155","1998-10-29",2,1,0,0,1,0,1,1,1,0,0,1,0,"Altdorf",0,10.5
"156","1998-10-30",2,1,1,0,0,0,1,1,1,1,0,0,0,"Altdorf",0,7.3
"157","1998-11-02",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",5,7.5
"158","1998-11-03",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",48,11
"159","1998-11-04",2,1,1,0,0,0,0,2,0,0,0,2,0,"Altdorf",0,6.5
"160","1998-11-05",2,0,1,0,1,0,2,0,0,0,1,0,1,"Altdorf",0,5.5
"161","1998-11-06",3,0,2,0,1,0,3,0,0,1,2,0,0,"Altdorf",0,3.3
"162","1998-11-08",3,0,2,1,0,0,2,1,0,1,1,1,0,"Altdorf",0,4
"163","1998-11-10",1,0,0,1,0,0,1,0,0,0,0,1,0,"Altdorf",0,9.5
"164","1998-11-12",3,0,3,0,0,0,1,2,0,2,0,0,1,"Altdorf",0,1.8
"165","1998-11-13",3,0,3,0,0,0,2,1,1,1,1,0,0,"Altdorf",0,4.5
"166","1998-11-17",2,0,0,1,1,0,1,1,0,0,2,0,0,"Altdorf",0,1.4
"167","1998-11-18",1,0,0,1,0,0,0,1,0,0,1,0,0,"Altdorf",0,-2.5
"168","1998-11-19",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,-1.9
"169","1998-11-23",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,-3.5
"170","1998-11-24",2,0,1,1,0,0,1,1,0,0,2,0,0,"Altdorf",0,-0.2
"171","1998-11-26",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,1.6
"172","1998-11-28",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,-0.3
"173","1998-11-29",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,-0.3
"174","1998-12-01",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,1.2
"175","1998-12-04",2,0,1,0,1,0,1,1,1,1,0,0,0,"Altdorf",0,-0.4
"176","1998-12-08",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",0,-4
"177","1998-12-10",6,0,0,0,6,0,0,6,0,0,6,0,0,"Altdorf",0,1.3
"178","1998-12-11",2,0,1,1,0,0,2,0,1,0,1,0,0,"Altdorf",0,2.1
"179","1998-12-12",3,0,1,0,1,1,1,2,1,0,1,1,0,"Altdorf",0,2.8
"180","1998-12-15",1,1,0,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,2.1
"181","1998-12-17",2,0,1,0,0,1,1,1,1,0,0,1,0,"Altdorf",0,1.2
"182","1998-12-21",4,0,2,1,1,0,2,2,0,0,2,1,1,"Altdorf",0,0.7
"183","1998-12-22",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,-1.9
"184","1998-12-24",2,0,1,0,1,0,0,2,1,0,1,0,0,"Altdorf",0,-0.4
"185","1998-12-25",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,-0.5
"186","1998-12-28",2,0,2,0,0,0,2,0,0,2,0,0,0,"Altdorf",0,3.3
"187","1998-12-29",1,0,1,0,0,0,0,1,0,0,0,1,0,"Altdorf",78,5.5
"188","1998-12-30",3,1,0,0,2,0,3,0,0,0,2,1,0,"Altdorf",54,3.6
"189","1998-12-31",2,1,1,0,0,0,1,1,0,1,0,0,1,"Altdorf",288,11
"190","1999-01-01",1,1,0,0,0,0,1,0,0,0,0,1,0,"Altdorf",288,13
"191","1999-01-04",2,0,1,0,0,1,0,2,0,0,1,1,0,"Altdorf",0,6.5
"192","1999-01-05",1,0,0,0,0,1,1,0,0,0,1,0,0,"Altdorf",0,4.3
"193","1999-01-06",2,0,1,0,1,0,1,1,0,0,1,1,0,"Altdorf",0,2.4
"194","1999-01-08",1,1,0,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,6.5
"195","1999-01-09",2,0,1,0,0,1,2,0,0,1,1,0,0,"Altdorf",0,3.5
"196","1999-01-10",1,0,0,1,0,0,0,1,0,1,0,0,0,"Altdorf",88,4.1
"197","1999-01-11",2,0,1,1,0,0,2,0,0,0,1,0,1,"Altdorf",0,1.5
"198","1999-01-13",2,0,1,1,0,0,1,1,1,0,0,1,0,"Altdorf",0,0.1
"199","1999-01-16",2,0,0,0,1,1,1,1,0,1,1,0,0,"Altdorf",146,5.2
"200","1999-01-18",1,0,0,0,1,0,1,0,1,0,0,0,0,"Altdorf",0,3.6
"201","1999-01-19",3,0,0,3,0,0,0,3,0,0,3,0,0,"Altdorf",0,1
"202","1999-01-20",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,0.3
"203","1999-01-21",1,1,0,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,-1.2
"204","1999-01-24",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,-1.3
"205","1999-01-25",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,0.9
"206","1999-01-26",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,4.4
"207","1999-01-27",2,0,0,0,1,1,0,2,0,0,1,1,0,"Altdorf",0,2.8
"208","1999-01-28",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,2.8
"209","1999-02-01",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,-5.9
"210","1999-02-02",3,0,2,0,0,1,2,1,0,2,0,1,0,"Altdorf",0,-2.6
"211","1999-02-03",2,0,1,0,0,1,2,0,0,1,0,0,1,"Altdorf",0,0.6
"212","1999-02-04",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,2.6
"213","1999-02-06",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,2.9
