"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"229","2008-07-23",9,0,5,0,1,3,7,2,0,3,4,0,2,"Lugano",144,22.3
"230","2008-07-24",5,0,0,1,2,2,4,1,1,0,2,2,0,"Lugano",0,20.7
"231","2008-07-25",5,0,2,0,3,0,1,4,0,1,2,1,1,"Lugano",0,22
"232","2008-07-26",4,0,2,0,1,1,3,1,1,1,1,0,1,"Lugano",0,22.1
"233","2008-07-27",4,0,1,0,2,1,3,1,0,0,2,2,0,"Lugano",0,21.1
"234","2008-07-28",3,0,1,0,2,0,0,3,2,0,0,0,1,"Lugano",0,22.7
"235","2008-07-29",2,0,1,0,1,0,1,1,0,0,1,0,1,"Lugano",0,23.3
"236","2008-07-30",4,1,1,1,1,0,2,2,2,0,2,0,0,"Lugano",0,24
"237","2008-07-31",6,0,1,2,0,3,4,2,1,0,3,1,1,"Lugano",0,24.4
"238","2008-08-01",4,0,1,2,0,1,4,0,1,0,2,0,1,"Lugano",0,23.4
"239","2008-08-02",4,0,1,0,2,1,4,0,0,0,2,2,0,"Lugano",0,22.5
"240","2008-08-03",4,0,0,2,2,0,2,2,1,1,1,1,0,"Lugano",0,23.9
"241","2008-08-04",4,0,2,0,2,0,1,3,1,2,1,0,0,"Lugano",0,24
"242","2008-08-05",5,0,3,0,2,0,3,2,0,2,1,1,1,"Lugano",0,24.6
"243","2008-08-06",3,1,1,0,1,0,1,2,0,1,1,1,0,"Lugano",0,23.2
"244","2008-08-07",3,0,2,1,0,0,1,2,1,0,0,1,1,"Lugano",0,22.3
"245","2008-08-08",1,0,0,0,1,0,0,1,0,0,1,0,0,"Lugano",39,23.5
"246","2008-08-09",4,0,1,0,2,1,3,1,1,1,2,0,0,"Lugano",39,23.2
"247","2008-08-10",2,0,1,0,1,0,2,0,1,0,1,0,0,"Lugano",0,22
"248","2008-08-11",8,0,4,3,1,0,6,2,1,1,4,0,2,"Lugano",0,21.8
"249","2008-08-12",2,0,0,2,0,0,1,1,0,0,1,0,1,"Lugano",0,19
"250","2008-08-13",4,0,3,0,1,0,3,1,0,1,2,0,1,"Lugano",0,21
"251","2008-08-14",4,0,1,1,2,0,2,2,0,2,2,0,0,"Lugano",0,21
"252","2008-08-15",4,0,3,1,0,0,2,2,1,0,2,1,0,"Lugano",43,18.8
"253","2008-08-16",3,0,2,1,0,0,3,0,0,1,0,1,1,"Lugano",50,20.9
"254","2008-08-17",6,1,3,0,1,1,4,2,2,1,0,3,0,"Lugano",0,19.6
"255","2008-08-18",6,0,1,3,1,1,4,2,0,1,3,0,2,"Lugano",0,19.8
"256","2008-08-19",3,0,1,0,2,0,1,2,0,0,3,0,0,"Lugano",0,20.8
"257","2008-08-20",7,0,2,1,3,1,6,1,1,0,2,2,2,"Lugano",0,21.5
"258","2008-08-21",3,0,2,0,1,0,2,1,0,2,1,0,0,"Lugano",0,22
"259","2008-08-22",6,0,3,1,2,0,3,3,0,1,4,1,0,"Lugano",NA,21.8
"260","2008-08-24",1,0,1,0,0,0,1,0,0,1,0,0,0,"Lugano",NA,20.2
"261","2008-08-25",5,0,1,1,1,2,3,2,0,2,2,1,0,"Lugano",NA,19.7
"262","2008-08-26",5,0,4,0,1,0,1,4,0,1,1,0,3,"Lugano",NA,20.9
"263","2008-08-27",2,0,0,2,0,0,1,1,0,0,2,0,0,"Lugano",NA,21.4
"264","2008-08-28",1,0,0,0,1,0,1,0,1,0,0,0,0,"Lugano",NA,21.7
"265","2008-08-29",3,0,0,1,2,0,1,2,0,1,2,0,0,"Lugano",0,22.5
"266","2008-08-30",5,0,2,1,1,1,2,3,0,1,3,1,0,"Lugano",0,23.1
"267","2008-08-31",6,0,3,1,2,0,2,4,2,1,2,0,1,"Lugano",0,22.7
"268","2008-09-01",9,0,4,3,0,2,4,5,0,6,1,0,2,"Lugano",0,20.6
"269","2008-09-02",4,0,1,1,1,1,3,1,0,0,3,0,1,"Lugano",0,20.5
"270","2008-09-03",1,0,1,0,0,0,1,0,0,0,0,0,1,"Lugano",0,19
"271","2008-09-04",6,1,2,0,0,3,4,2,1,0,2,3,0,"Lugano",0,18.7
"272","2008-09-05",2,0,0,1,1,0,1,1,0,0,2,0,0,"Lugano",0,19.2
"273","2008-09-06",2,1,0,0,1,0,2,0,0,0,1,1,0,"Lugano",0,21.5
"274","2008-09-07",3,0,1,1,1,0,2,1,0,0,3,0,0,"Lugano",0,20.2
"275","2008-09-08",5,0,2,1,2,0,3,2,0,1,4,0,0,"Lugano",0,17.6
"276","2008-09-09",1,0,1,0,0,0,0,1,0,0,1,0,0,"Lugano",0,18.9
"277","2008-09-11",2,0,2,0,0,0,1,1,0,0,1,0,1,"Lugano",0,20.9
"278","2008-09-12",4,0,2,1,1,0,4,0,0,2,0,0,2,"Lugano",0,20.2
"279","2008-09-13",2,0,1,0,1,0,0,2,1,0,0,1,0,"Lugano",0,16.1
"280","2008-09-14",1,0,1,0,0,0,1,0,0,0,0,1,0,"Lugano",0,14.1
"281","2008-09-15",7,0,4,1,1,1,4,3,2,3,2,0,0,"Lugano",68,14.5
"282","2008-09-16",6,0,0,1,5,0,3,3,0,0,3,1,2,"Lugano",0,14.9
"283","2008-09-17",7,0,4,2,1,0,5,2,0,2,3,1,1,"Lugano",0,14
"284","2008-09-18",8,0,3,1,3,1,4,4,1,1,3,1,2,"Lugano",0,15.8
"285","2008-09-19",5,0,1,3,0,1,1,4,0,1,1,2,1,"Lugano",0,16.7
"286","2008-09-20",1,0,0,0,1,0,1,0,0,0,1,0,0,"Lugano",0,15.9
"287","2008-09-21",4,1,2,0,1,0,3,1,0,0,2,1,1,"Lugano",0,15.3
