"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"153","2009-11-18",2,0,0,2,0,0,0,2,0,0,2,0,0,"Poschiavo",0,5.3
"154","2009-11-19",2,0,2,0,0,0,1,1,0,1,0,1,0,"Poschiavo",0,3.9
"155","2009-11-21",1,0,1,0,0,0,1,0,0,0,1,0,0,"Poschiavo",0,3.9
"156","2009-11-22",1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",0,3.4
"157","2009-12-03",1,0,0,0,0,1,0,1,0,0,1,0,0,"Poschiavo",0,-2.1
"158","2009-12-09",1,0,0,0,1,0,1,0,0,0,1,0,0,"Poschiavo",138,2.5
"159","2009-12-10",1,0,1,0,0,0,1,0,0,1,0,0,0,"Poschiavo",67,2.8
"160","2009-12-16",1,0,0,1,0,0,1,0,0,0,1,0,0,"Poschiavo",0,-8.6
"161","2009-12-21",1,0,0,1,0,0,1,0,0,0,0,0,1,"Poschiavo",0,-5.4
"162","2009-12-25",1,0,0,0,0,1,0,1,0,0,1,0,0,"Poschiavo",100,2.9
"163","2010-01-10",1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",0,-1.3
"164","2010-01-12",1,0,1,0,0,0,1,0,0,0,0,0,1,"Poschiavo",0,-4.4
"165","2010-01-25",1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",0,-6.5
"166","2010-01-27",2,0,0,0,2,0,0,2,0,0,1,1,0,"Poschiavo",0,-6.5
"167","2010-01-30",1,0,1,0,0,0,1,0,0,1,0,0,0,"Poschiavo",176,-4
"168","2010-02-02",1,0,0,1,0,0,1,0,0,0,0,1,0,"Poschiavo",113,-4
"169","2010-02-05",1,0,0,0,1,0,1,0,0,0,0,1,0,"Poschiavo",0,-0.6
"170","2010-02-11",1,0,0,0,0,1,1,0,0,0,0,1,0,"Poschiavo",4,-2.9
"171","2010-02-15",1,0,0,0,0,1,0,1,1,0,0,0,0,"Poschiavo",0,-5
"172","2010-02-18",1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",0,1.5
"173","2010-02-23",1,1,0,0,0,0,1,0,0,0,0,1,0,"Poschiavo",0,1
"174","2010-03-02",1,0,1,0,0,0,0,1,0,0,0,1,0,"Poschiavo",27,2.9
