"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"204","1998-10-21",2,0,2,0,0,0,1,1,0,0,1,1,0,"Altdorf",0,6.5
"205","1998-10-22",2,1,1,0,0,0,0,2,1,0,0,0,1,"Altdorf",0,8.5
"206","1998-10-23",4,0,0,0,0,4,0,4,0,0,4,0,0,"Altdorf",0,8.8
"207","1998-10-25",1,1,0,0,0,0,1,0,0,0,0,1,0,"Altdorf",12,10.9
"208","1998-10-27",3,0,0,0,0,3,3,0,0,0,3,0,0,"Altdorf",0,7.5
"209","1998-10-28",2,0,2,0,0,0,1,1,0,0,0,1,1,"Altdorf",0,11.8
"210","1998-10-29",3,1,0,1,1,0,2,1,1,0,0,2,0,"Altdorf",0,10.5
"211","1998-10-30",2,1,1,0,0,0,1,1,1,1,0,0,0,"Altdorf",0,7.3
"212","1998-10-31",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,7.3
"213","1998-11-02",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",5,7.5
"214","1998-11-03",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",48,11
"215","1998-11-04",4,1,1,0,2,0,2,2,0,0,1,2,1,"Altdorf",0,6.5
"216","1998-11-05",2,0,1,0,1,0,2,0,0,0,1,0,1,"Altdorf",0,5.5
"217","1998-11-06",3,0,2,0,1,0,3,0,0,1,2,0,0,"Altdorf",0,3.3
"218","1998-11-08",4,0,3,1,0,0,3,1,0,1,2,1,0,"Altdorf",0,4
"219","1998-11-10",1,0,0,1,0,0,1,0,0,0,0,1,0,"Altdorf",0,9.5
"220","1998-11-12",3,0,3,0,0,0,1,2,0,2,0,0,1,"Altdorf",0,1.8
"221","1998-11-13",4,0,3,1,0,0,2,2,1,1,2,0,0,"Altdorf",0,4.5
"222","1998-11-16",1,1,0,0,0,0,1,0,0,0,0,1,0,"Altdorf",0,3
"223","1998-11-17",4,0,2,1,1,0,3,1,0,2,2,0,0,"Altdorf",0,1.4
"224","1998-11-18",1,0,0,1,0,0,0,1,0,0,1,0,0,"Altdorf",0,-2.5
"225","1998-11-19",2,1,0,1,0,0,0,2,0,0,0,1,1,"Altdorf",0,-1.9
"226","1998-11-21",1,0,1,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,-3.8
"227","1998-11-23",2,0,0,1,1,0,0,2,0,0,1,1,0,"Altdorf",0,-3.5
"228","1998-11-24",4,0,1,2,1,0,2,2,0,0,3,0,1,"Altdorf",0,-0.2
"229","1998-11-26",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,1.6
"230","1998-11-28",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,-0.3
"231","1998-11-29",2,0,1,0,1,0,2,0,0,0,2,0,0,"Altdorf",0,-0.3
"232","1998-12-01",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,1.2
"233","1998-12-03",1,0,1,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,-0.2
"234","1998-12-04",3,0,2,0,1,0,2,1,2,1,0,0,0,"Altdorf",0,-0.4
"235","1998-12-07",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,-0.7
"236","1998-12-08",2,1,1,0,0,0,1,1,0,0,0,2,0,"Altdorf",0,-4
"237","1998-12-09",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,-2.9
"238","1998-12-10",12,0,0,0,12,0,6,6,0,6,6,0,0,"Altdorf",0,1.3
"239","1998-12-11",2,0,1,1,0,0,2,0,1,0,1,0,0,"Altdorf",0,2.1
"240","1998-12-12",3,0,1,0,1,1,1,2,1,0,1,1,0,"Altdorf",0,2.8
"241","1998-12-15",2,1,1,0,0,0,0,2,1,1,0,0,0,"Altdorf",0,2.1
"242","1998-12-17",3,1,1,0,0,1,2,1,1,0,0,2,0,"Altdorf",0,1.2
"243","1998-12-21",5,1,2,1,1,0,3,2,0,0,2,2,1,"Altdorf",0,0.7
"244","1998-12-22",2,2,0,0,0,0,1,1,0,0,0,2,0,"Altdorf",0,-1.9
"245","1998-12-23",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,-2.5
"246","1998-12-24",3,0,1,1,1,0,0,3,1,0,1,1,0,"Altdorf",0,-0.4
"247","1998-12-25",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,-0.5
"248","1998-12-26",1,0,1,0,0,0,0,1,0,0,0,0,1,"Altdorf",0,2.2
"249","1998-12-28",3,0,2,0,1,0,2,1,0,2,1,0,0,"Altdorf",0,3.3
"250","1998-12-29",1,0,1,0,0,0,0,1,0,0,0,1,0,"Altdorf",78,5.5
"251","1998-12-30",5,1,1,0,3,0,5,0,0,1,3,1,0,"Altdorf",54,3.6
"252","1998-12-31",2,1,1,0,0,0,1,1,0,1,0,0,1,"Altdorf",288,11
"253","1999-01-01",1,1,0,0,0,0,1,0,0,0,0,1,0,"Altdorf",288,13
"254","1999-01-02",2,0,0,1,1,0,0,2,0,0,1,1,0,"Altdorf",44,5.9
"255","1999-01-04",2,0,1,0,0,1,0,2,0,0,1,1,0,"Altdorf",0,6.5
"256","1999-01-05",2,0,1,0,0,1,2,0,0,0,2,0,0,"Altdorf",0,4.3
"257","1999-01-06",5,1,2,0,1,1,2,3,0,1,2,2,0,"Altdorf",0,2.4
"258","1999-01-08",2,1,0,0,1,0,1,1,1,0,1,0,0,"Altdorf",0,6.5
"259","1999-01-09",3,0,2,0,0,1,3,0,0,2,1,0,0,"Altdorf",0,3.5
"260","1999-01-10",2,0,1,1,0,0,1,1,0,2,0,0,0,"Altdorf",88,4.1
"261","1999-01-11",3,1,1,1,0,0,3,0,0,0,1,0,2,"Altdorf",0,1.5
"262","1999-01-12",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,-0.7
"263","1999-01-13",2,0,1,1,0,0,1,1,1,0,0,1,0,"Altdorf",0,0.1
"264","1999-01-14",1,0,0,0,1,0,1,0,0,0,0,0,1,"Altdorf",0,1
"265","1999-01-15",1,0,1,0,0,0,0,1,0,1,0,0,0,"Altdorf",0,0.5
"266","1999-01-16",2,0,0,0,1,1,1,1,0,1,1,0,0,"Altdorf",146,5.2
"267","1999-01-17",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",282,11.2
"268","1999-01-18",1,0,0,0,1,0,1,0,1,0,0,0,0,"Altdorf",0,3.6
"269","1999-01-19",3,0,0,3,0,0,0,3,0,0,3,0,0,"Altdorf",0,1
"270","1999-01-20",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",0,0.3
"271","1999-01-21",1,1,0,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,-1.2
"272","1999-01-24",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,-1.3
"273","1999-01-25",2,0,1,0,1,0,0,2,0,0,2,0,0,"Altdorf",0,0.9
"274","1999-01-26",2,0,1,0,1,0,2,0,0,0,2,0,0,"Altdorf",0,4.4
"275","1999-01-27",2,0,0,0,1,1,0,2,0,0,1,1,0,"Altdorf",0,2.8
"276","1999-01-28",1,0,0,0,1,0,1,0,0,0,0,1,0,"Altdorf",0,2.8
"277","1999-01-30",1,0,1,0,0,0,1,0,0,0,0,1,0,"Altdorf",0,-4
"278","1999-01-31",1,0,1,0,0,0,0,1,1,0,0,0,0,"Altdorf",0,-5
"279","1999-02-01",2,0,0,1,1,0,2,0,0,0,2,0,0,"Altdorf",0,-5.9
"280","1999-02-02",4,0,2,0,1,1,3,1,0,2,0,2,0,"Altdorf",0,-2.6
